,EffectiveLength,Length,Name,NumReads,TPM,Unnamed: 0,count,deviation,mean,std
16470,528.999,728,ENST00000475963,215.27946200000002,12.523924000000001,,283,2.8545710615159785,217.98841431233498,22.774555016030774
1926,1347.991,1547,ENST00000436421,176.847503,4.037431,,239,2.8543420781778557,175.55085240364508,22.22899213147548
71660,348.005,547,ENST00000555425,62.851760999999996,5.558078,,89,2.8541160558165264,63.4672248776385,8.945948455854538
4109,438.00199999999995,637,ENST00000423350,38.640968,2.714968,,61,2.853821395170667,38.78938285849999,7.782763553138107
63038,2028.991,2228,ENST00000306172,388.0,5.884976,,439,2.8528948132602716,386.711309076725,18.328292610101453
68852,482.001,681,ENST00000462430,4475.90599,285.776377,,4669,2.852794664550081,4472.396459100801,68.91612051237692
17278,605.998,805,ENST00000393000,537.237129,27.282711,,631,2.851860845210291,534.6014844902797,33.80197027201445
16488,1436.991,1636,ENST00000316626,750.627347,16.075461999999998,,827,2.851795043680584,753.5068509390804,25.77083834400239
81320,5547.991,5747,ENST00000205557,10.0,0.055470000000000005,,19,2.850983315512431,9.79,3.230464362905123
47804,1517.991,1717,ENST00000521578,583.04361,11.820203999999999,,765,2.8508751394382057,564.127260999375,70.46002689553391
16025,1710.991,1910,ENST00000403410,683.0,12.284742999999999,,756,2.850284141831047,682.725,25.707963260437424
91459,2735.991,2935,ENST00000582363,374.934446,4.217293,,437,2.849863869312331,375.52077865935536,21.572687033461534
33294,1858.991,2058,ENST00000402045,289.145921,4.786663,,418,2.849217545096058,264.21187811011487,53.97556327510975
83,3368.991,3568,ENST00000216879,871.1244519999999,7.957441,,1175,2.849116516747017,873.0323790449905,105.98640637546877
15683,3669.991,3869,ENST00000536651,502.86749299999997,4.216787,,570,2.845296312291614,501.74902134516464,23.98730085158186
22862,7014.991,7214,ENST00000305747,35.930139000000004,0.157625,,100,2.845266670748023,36.15375454141667,22.439459230652044
65947,931.9910000000001,1131,ENST00000552951,1025.0,33.845842,,1113,2.8450650674309963,1021.62,32.118773326514194
75461,351.005,550,ENST00000579601,163.33343100000002,14.320378,,203,2.8440166383022536,163.071909452055,14.03933085700238
37035,2547.991,2747,ENST00000434507,471.001013,5.688752,,556,2.8435058901963015,460.15194081246557,33.707705518738194
78070,5534.991,5734,ENST00000316881,610.591507,3.3948989999999997,,703,2.843208547500127,612.7535674638053,31.741052767846828
87099,2834.991,3034,ENST00000445806,575.8510679999999,6.25103,,798,2.8423259956819833,556.8281995876151,84.85015468977494
71106,554.999,754,ENST00000421831,48.473248,2.687836,,116,2.842243517759087,43.823061531949236,25.39435414913262
64467,1575.991,1775,ENST00000380198,417.520176,8.152989,,522,2.841709875054099,417.9960734262648,36.59906575499909
1978,366.005,565,ENST00000411611,137.781029,11.584975,,176,2.8415312420261922,136.50499339892002,13.899198438134198
92382,952.9910000000001,1152,ENST00000591805,217.0,7.007516000000001,,261,2.8407723959241205,216.13513558942003,15.793192187783548
32431,2362.991,2562,ENST00000603548,2556.672399,33.297076000000004,,2831,2.8407617675314096,2518.586020212349,109.9754239719775
11113,1015.9910000000001,1215,ENST00000368032,114.76402,3.476234,,156,2.8407222420912155,116.39858438105344,13.940615183057718
62519,9820.991,10020,ENST00000261349,681.0,2.133953,,754,2.8399946919857904,676.3201716582599,27.35210335461033
10411,357.005,556,ENST00000368707,7.937612,0.68424,,16,2.8398251970823347,7.996857199481448,2.8181814883328253
86841,2328.991,2528,ENST00000379656,50.135304999999995,0.662474,,92,2.8397982460665916,51.12160047381297,14.394825260142252
56230,1614.991,1814,ENST00000528900,506.271949,9.647324000000001,,570,2.839536029604495,499.59641761983534,24.79404439533413
2688,2035.991,2235,ENST00000329553,23.0,0.347652,,36,2.8393266290457873,23.015,4.573267431497964
67876,720.998,920,ENST00000473112,223.32177000000001,9.532129,,278,2.8388698157930334,223.09493675379,19.3404653291128
29169,755.998,955,ENST00000506296,127.2212,5.178832,,189,2.83868922187931,130.06908905783646,20.759902312641763
60230,1814.991,2014,ENST00000494626,158.191959,2.682273,,236,2.8386823891885444,156.21859377375998,28.105083728315957
36121,5131.991,5331,ENST00000331113,302.256214,1.812518,,355,2.8385832725503173,302.58190840431007,18.46628636988868
8967,3017.991,3217,ENST00000370244,182.74318799999998,1.8634439999999999,,255,2.8381935564323872,181.77587932607005,25.79955144636885
7893,4910.991,5110,ENST00000372009,130.628289,0.81858,,214,2.8381161240142863,132.895972570015,28.576712116793125
37452,382.005,581,ENST00000508546,141.0,11.359086,,174,2.837519482149978,139.99,11.985820789582998
39996,652.998,852,ENST00000324723,159.28771,7.506946000000001,,210,2.837266252469484,159.809951250825,17.689580139153616
56435,1864.991,2064,ENST00000375490,561.494642,9.265353,,634,2.8372199857537472,557.85696661322,26.83719759803944
10037,411.00300000000004,610,ENST00000392933,4.151586,0.31085799999999997,,12,2.837092366136811,4.243560581362198,2.7339396881179194
42857,8566.991,8766,ENST00000375587,460.821161,1.6553779999999998,,533,2.836754275803454,461.2751353336251,25.28413027457596
60403,1083.991,1283,ENST00000477902,332.167308,9.430275,,451,2.8366600611866786,331.83491607923975,42.00894056755928
4170,794.998,994,ENST00000426256,105.57781499999999,4.086953,,144,2.8364567421172118,104.57812823781404,13.898280617796537
15444,1891.991,2091,ENST00000482349,453.527238,7.37696,,534,2.8354048157191536,454.06510156385514,28.19170581674797
71784,1365.991,1565,ENST00000557247,661.0,14.891785,,735,2.835154836819779,662.16,25.691718510056887
84267,526.999,726,ENST00000563113,115.0,6.715536999999999,,146,2.8349673990567386,115.72,10.680898838580958
71554,2727.991,2927,ENST00000280987,542.961963,6.12519,,757,2.8348217872735826,546.8588190274651,74.12853319948562
55968,2537.991,2737,ENST00000536741,130.0,1.576327,,159,2.8339517606507862,128.695,10.693548288571007
27972,709.998,909,ENST00000302091,205.852175,8.922597,,250,2.83343661438285,204.39150941060998,16.096527572868958
85750,2185.991,2385,ENST00000393796,166.005204,2.337041,,222,2.833271028143492,167.17851638002998,19.34918441455703
91019,4058.991,4258,ENST00000593427,569.0,4.31407,,641,2.8330327140183704,571.725,24.45259444312607
37322,363.005,562,ENST00000602691,63.332685,5.36918,,87,2.8325777292084626,63.906759292341,8.152729744899954
38634,662.998,862,ENST00000427826,147.0,6.8233559999999995,,183,2.83233763124778,145.915,13.093424876631778
26928,465.001,664,ENST00000522842,291.0,19.258941,,335,2.83231437086283,290.1,15.852760012061
54361,428.00199999999995,627,ENST00000524831,47.614388,3.4236150000000003,,78,2.831109543386004,47.234318061138474,10.867005132576327
14335,1591.991,1791,ENST00000396428,1513.658982,29.260419,,1625,2.830489832131173,1512.0995350597007,39.88725331519482
43562,396.004,595,ENST00000394285,28.134949,2.186448,,45,2.83047390299248,28.044532283030026,5.99032822703083
32851,1907.991,2107,ENST00000264595,283.582214,4.573996,,330,2.8289307648393556,283.59103304294,16.405126464696416
50316,3180.991,3380,ENST00000372057,173.0,1.6736970000000002,,205,2.828912281956936,171.96,11.679400669554926
70922,2078.991,2278,ENST00000555209,153.010494,2.264966,,211,2.828835165404373,153.4955964899401,20.327944241261513
4637,330.00699999999995,529,ENST00000412832,96.883847,9.034868,,127,2.828811713470827,97.72468090331603,10.348981148966063
86417,868.9910000000001,1068,ENST00000591349,54.38171,1.925887,,80,2.828801147611155,54.35900220125353,9.064263078512813
62964,467.001,666,ENST00000545344,970.0,63.921539,,1054,2.828715609014723,967.785,30.478496928162315
77302,3323.991,3523,ENST00000454077,523.231602,4.844257,,694,2.8282659017802456,517.9896342835449,62.232608894964855
69716,1311.991,1511,ENST00000539011,43.272940000000006,1.0150299999999999,,67,2.8274548701233573,44.092382574851506,8.101850773005998
1478,1843.991,2043,ENST00000279028,84.0,1.401889,,111,2.8274215773259104,83.835,9.6076935317484
4670,1082.991,1282,ENST00000407298,312.506365,8.880289999999999,,377,2.827419012987806,315.93048982204505,21.599030740555587
49004,1769.991,1969,ENST00000427012,252.0,4.381498000000001,,295,2.8273912338749367,250.955,15.577964404889366
42871,1142.991,1342,ENST00000538555,77.934139,2.0983509999999996,,128,2.8269867585897273,76.38967990748598,18.25630061255058
3620,3075.991,3275,ENST00000606654,12.0,0.120057,,22,2.8264472253593613,11.935,3.5610075821317735
66046,3147.991,3347,ENST00000552695,214.0,2.092056,,255,2.825756541093641,214.715,14.256359107429919
52032,388.005,587,ENST00000525080,12.0,0.951781,,22,2.8244932373817253,12.27,3.4448657448440576
14282,5754.991,5954,ENST00000457054,1439.155949,7.695844,,1652,2.824472732402046,1434.209392032449,77.10841229553422
10472,1087.991,1287,ENST00000271843,506.70063600000003,14.332412,,599,2.8244414840814955,505.6497042519554,33.05088679449203
20835,757.998,957,ENST00000414812,147.99999,6.0087839999999995,,180,2.82420060213713,143.625798275705,12.879468157031729
56913,2684.991,2884,ENST00000545756,370.408964,4.245528,,430,2.824102544302849,370.8561153969599,20.942541453515172
1616,873.9910000000001,1073,ENST00000371584,495.96993899999995,17.463914000000003,,592,2.822303377296861,496.52048897038986,33.83034998918446
92276,925.9910000000001,1125,ENST00000282058,1692.0,56.23241899999999,,1807,2.821818561965502,1693.09,40.36758476797938
84981,504.0,703,ENST00000587122,38.16667,2.330486,,64,2.8217702387496693,39.626498510322534,8.637663391218345
56660,3838.991,4038,ENST00000359415,3793.0222799999997,30.406144,,4345,2.8215890332223292,3797.088125107552,194.18557006039896
37654,1920.991,2120,ENST00000341060,1584.0,25.375987,,1688,2.8214518519345386,1580.645,38.04955945868496
27639,1960.991,2160,ENST00000355372,740.0159570000001,11.613377999999999,,850,2.820727213186366,742.7416650300348,38.02506476647325
76138,2573.991,2773,ENST00000584368,24.308099,0.290628,,133,2.8206379059907065,32.955690815221764,35.46868209219473
40159,2062.991,2262,ENST00000441478,717.0,10.695839999999999,,784,2.82027922620866,712.7954831963201,25.247328754536515
30980,4107.991,4307,ENST00000451788,355.742297,2.6650110000000002,,413,2.8195181243042633,354.06862763843515,20.901221330544416
9310,957.9910000000001,1157,ENST00000241337,160.813593,5.1660010000000005,,196,2.8194538367714697,161.05083700806006,12.395720949969482
69100,1200.991,1400,ENST00000342683,71.437184,1.830534,,96,2.819312971014675,71.57694783077898,8.662767284198011
15884,4766.991,4966,ENST00000309495,610.0,3.9380260000000002,,682,2.8188676753979935,607.81,26.319078631289507
68596,857.9910000000001,1057,ENST00000564609,876.561809,31.440757,,975,2.8186665393015686,876.7262536610043,34.8653325850126
89703,374.005,573,ENST00000358234,11.0,0.905125,,21,2.818657595394483,10.7466672297914,3.6376652442502873
32171,435.00199999999995,634,ENST00000506797,419.0,29.642547999999998,,481,2.8186280400313453,419.855,21.693178075146093
14389,4353.991,4553,ENST00000311806,826.929277,5.844857,,920,2.8186229464463284,827.7387757934044,32.732730116639736
19680,474.001,673,ENST00000453161,96.836665,6.287151000000001,,124,2.8185109236889874,96.09744782780504,9.899749522941322
6438,922.9910000000001,1122,ENST00000411888,141.64796299999998,4.722871,,182,2.8184469622958392,139.77807873867457,14.980562638273836
5614,2449.991,2649,ENST00000378466,409.610041,5.145163,,532,2.818118691034828,407.52864343467013,44.16824492215526
33409,4263.991,4463,ENST00000199389,625.281191,4.512862999999999,,719,2.816725502633639,627.4401483846449,32.5057771975816
67401,4315.991,4515,ENST00000560848,592.667103,4.2259400000000005,,788,2.8158334449611697,595.4982566797248,68.36403753380725
68107,2571.991,2771,ENST00000260403,134.758248,1.612423,,179,2.815427337444317,132.977121345564,16.346676059561503
80749,3412.991,3612,ENST00000396862,225.020823,2.028993,,274,2.8146913797074724,220.76350817955998,18.913793606023276
21315,258.007,457,ENST00000423846,38.490052,4.591019999999999,,55,2.814460175781167,37.70264521252351,6.145887206478425
23650,537.999,737,ENST00000435773,236.85110699999998,13.548357000000001,,280,2.8143024505968466,237.08781276521495,15.247894633956061
13496,5035.991,5235,ENST00000397491,427.56982300000004,2.612854,,488,2.8141741291524403,428.5110106541299,21.139057718431484
69112,2566.991,2766,ENST00000389002,0.0,0.0,,4,2.813761187400629,0.40394042412957504,1.2780258651561287
22369,6717.991,6917,ENST00000264157,951.679657,4.359578,,1043,2.8137070029578553,951.2448037059154,32.61007496431886
49750,5261.991,5461,ENST00000373719,1338.2472699999998,7.826711,,1445,2.8122652660337537,1335.9192229371497,38.78751353235292
23122,595.998,795,ENST00000409194,1491.4089179999999,77.009557,,1731,2.8118993591177337,1494.4868068273497,84.11154275694244
9626,2095.991,2295,ENST00000456414,76.0,1.115879,,102,2.810971510183804,76.66,9.014676921554097
63927,2318.991,2518,ENST00000394825,108.0,1.433236,,139,2.810897749221089,105.73049586345198,11.835899810217976
4036,379.005,578,ENST00000393906,79.30419599999999,6.439387,,112,2.810537005288257,79.91531517492697,11.415855676229507
55297,383.005,582,ENST00000537289,350.739046,28.182076000000002,,427,2.809907486297205,347.27546564962483,28.372654523026053
80185,606.998,806,ENST00000219535,16.295813,0.8261930000000001,,57,2.809874918392444,15.927626853097474,14.617153553013107
78055,719.998,919,ENST00000573500,215.06577799999997,9.192485000000001,,259,2.8097114475261544,215.1874004881749,15.593273661749311
50056,714.998,914,ENST00000413506,21.435817999999998,0.922631,,44,2.809201151632281,20.572320005839195,8.33962351914465
19746,706.998,906,ENST00000402310,256.052562,11.145611,,321,2.8090513761728397,253.980991949785,23.85823506778445
21006,5904.991,6104,ENST00000346834,1e-06,0.0,,14,2.80789146631601,1.9218524394986813,4.301500861195324
17215,234.01,433,ENST00000503326,231.53905699999999,30.449752,,273,2.807789323146019,231.5712310421098,14.754942123460633
87503,1518.991,1718,ENST00000355868,2.847214,0.057684000000000006,,7,2.807574580135599,2.4086430943111985,1.6353463726926358
25458,1853.991,2053,ENST00000320927,260.367248,4.321871,,363,2.806924889844399,261.0284876205049,36.328550417730575
70858,460.001,659,ENST00000537235,25.279467,1.691229,,40,2.8068857191318792,23.799133593422063,5.771829717238571
16532,1719.991,1919,ENST00000349820,1635.0,29.253961,,1760,2.806875905906657,1643.39,41.544408769412044
36372,2518.991,2718,ENST00000445470,0.0,0.0,,16,2.8042035925807025,2.6769980037134165,4.751082279309633
85054,400.004,599,ENST00000601824,147.313369,11.33367,,215,2.804173478943871,146.8045728820285,24.319261140596684
50658,1181.991,1381,ENST00000486347,629.366069,16.386353,,698,2.804032460292494,629.4439078140401,24.44910790326894
49304,1426.991,1626,ENST00000376372,52.570104,1.133733,,82,2.8039681745557696,50.265877767467494,11.317575755851836
75498,679.998,879,ENST00000582653,142.810998,6.46319,,186,2.8033965780688446,143.04701557356503,15.321765305151253
82334,2569.991,2769,ENST00000316491,753.531018,9.023242,,833,2.802281049696783,752.6052121678745,28.689052384957797
6585,2471.991,2671,ENST00000609199,311.19842,3.874214,,454,2.802209195084957,311.45971593265006,50.86711024907204
69616,2065.991,2265,ENST00000569152,76.633321,1.1415170000000001,,102,2.8022007862298426,76.64694692982802,9.047550480593031
42720,963.9910000000001,1163,ENST00000452279,500.0,15.962106,,562,2.802196479320883,501.98167633363005,21.41831385103856
41186,4970.991,5170,ENST00000367094,340.0,2.1048880000000003,,390,2.8004678731495,337.8,18.639742487491606
86447,2584.991,2784,ENST00000536363,110.0,1.309564,,138,2.800383837276771,109.52,10.170034414887688
28664,584.998,784,ENST00000439747,320.12060499999995,16.840382,,387,2.8001752347441298,317.64663367803007,24.767509354930496
869,416.00300000000004,615,ENST00000427420,22.082361,1.633584,,36,2.7998808415455505,22.01654337100799,4.99430419377171
18162,4368.991,4568,ENST00000412756,1157.605057,8.15403,,1253,2.798834280758479,1149.4019276546499,37.01472182814456
39549,2009.991,2209,ENST00000370577,858.0,13.136698999999998,,940,2.7973141071540715,859.03,28.945623157914575
36744,417.00300000000004,616,ENST00000392925,145.0,10.700925,,178,2.7970564458026335,144.635,11.92861161242161
73111,356.005,555,ENST00000553840,113.918889,9.847644,,149,2.7962375125929273,114.60088990353748,12.301927122265274
